legislature,session,vote_num,date,vote_type,title,deputy_name,group,vote
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GALLO FRANCESCO,M-ALT,Astensione
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GARDINI ELISABETTA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GATTA GIANDIEGO,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GAVA VANNIA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GEBHARD RENATE,M-MIN,Astensione
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GEMMATO MARCELLO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GHIO VALENTINA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GHIRRA FRANCESCA,M-AVS,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIACCONE ANDREA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIACHETTI ROBERTO,AIV-RE,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIAGONI DARIO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIANASSI FEDERICO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIGLIO VIGNA ALESSANDRO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIORDANO ANTONIO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIORGETTI GIANCARLO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIORGIANNI CARMEN LETIZIA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIOVINE SILVIO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIRELLI GIAN ANTONIO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GIULIANO CARLA,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GNASSI ANDREA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GRAZIANO STEFANO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GRIBAUDO CHIARA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GRIMALDI MARCO,M-AVS,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GRIPPO VALENTINA,AIV-RE,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GRUPPIONI NAIKE,AIV-RE,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GUBITOSA MICHELE,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GUERINI LORENZO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GUERRA MARIA CECILIA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,GUSMEROLI ALBERTO LUIGI,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,IACONO GIOVANNA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,IAIA DARIO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,IARIA ANTONINO,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,IEZZI IGOR,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,KELANY SARA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,L'ABBATE PATTY,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LA PORTA CHIARA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LA SALANDRA GIANDONATO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LACARRA MARCO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LAI SILVIO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LAMPIS GIANNI,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LANCELLOTTA ELISABETTA CHRISTIANA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LATINI GIORGIA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LAUS MAURO ANTONIO DONATO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LAZZARINI ARIANNA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LEO MAURIZIO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LETTA ENRICO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LOIZZO SIMONA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LOLLOBRIGIDA FRANCESCO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LOMUTI ARNALDO,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LONGI ELIANA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LOPERFIDO EMANUELE,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LOVECCHIO GIORGIO,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LUCASELLI YLENJA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,LUPI MAURIZIO,M-NM,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MACCANTI ELENA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MACCARI CARLO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MADIA MARIA ANNA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MAERNA NOVO UMBERTO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MAGI RICCARDO,M-+EUR,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MAIORANO GIOVANNI,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MALAGOLA LORENZO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MALAGUTI MAURO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MALAVASI ILENIA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MANCINI CLAUDIO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MANES FRANCO,M-MIN,Astensione
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MANGIALAVORI GIUSEPPE TOMMASO VINCENZO,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MANTOVANI LUCREZIA MARIA BENEDETTA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MANZI IRENE,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MARATTIN LUIGI,AIV-RE,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MARCHETTI RICCARDO AUGUSTO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MARCHETTO ALIPRANDI MARINA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MARI FRANCESCO,M-AVS,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MARINO MARIA STEFANIA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MARROCCO PATRIZIA,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MASCARETTI ANDREA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MASCHIO CIRO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MATERA MARIANGELA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MATONE SIMONETTA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MATTEONI NICOLE,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MATTIA ALDO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MAULLU STEFANO GIOVANNI,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MAURI MATTEO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MAZZETTI ERICA,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MAZZI GIANMARCO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MELONI GIORGIA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MEROLA VIRGINIO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MESSINA MANLIO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MICHELOTTI FRANCESCO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MIELE GIOVANNA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MILANI MASSIMO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MINARDO ANTONINO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MOLINARI RICCARDO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MOLLICONE FEDERICO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MOLTENI NICOLA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MONTARULI AUGUSTA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MONTEMAGNI ELISA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MORASSUT ROBERTO,PD-IDP,Non ha partecipato
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MORFINO DANIELA,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MORGANTE MADDALENA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MORRONE JACOPO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MULE' GIORGIO,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,MURA FRANCESCO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,NEVI RAFFAELE,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,NISINI TIZIANA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,NORDIO CARLO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ONORI FEDERICA,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ORFINI MATTEO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ORLANDO ANDREA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ORRICO ANNA LAURA,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ORSINI ANDREA,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,OSNATO MARCO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,OTTAVIANI NICOLA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PADOVANI MARCO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PAGANO NAZARIO,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PAGANO UBALDO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PALOMBI ALESSANDRO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PANIZZUT MASSIMILIANO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PASTORELLA GIULIA,AIV-RE,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PASTORINO LUCA,M-+EUR,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PATRIARCA ANNARITA,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PAVANELLI EMMA,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PELLA ROBERTO,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PELLEGRINI MARCO,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PELLICINI ANDREA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PELUFFO VINICIO GIUSEPPE GUIDO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PENZA PASQUALINO,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PERISSA MARCO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PICCOLOTTI ELISABETTA,M-AVS,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PICHETTO FRATIN GILBERTO,FI-PPE,In missione
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PIERRO ATTILIO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PIETRELLA FABIO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PISANO CALOGERO,M-NM,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PITTALIS PIETRO,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PIZZIMENTI GRAZIANO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,POLIDORI CATIA,FI-PPE,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,POLO BARBARA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PORTA FABIO,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,POZZOLO EMANUELE,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PRETTO ERIK UMBERTO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PRISCO EMANUELE,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PROVENZANO GIUSEPPE,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,PULCIANI PAOLO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,QUARTAPELLE PROCOPIO LIA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,QUARTINI ANDREA,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RAFFA ANGELA,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RAIMONDO CARMINE FABIO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RAMPELLI FABIO,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RAVETTO LAURA,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RICCIARDI MARIANNA,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RICCIARDI RICCARDO,M5S,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RICCIARDI TONI,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RICHETTI MATTEO,AIV-RE,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RIXI EDOARDO,LEGA,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,RIZZETTO WALTER,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ROCCELLA EUGENIA,FDI,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ROGGIANI SILVIA,PD-IDP,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ROMANO FRANCESCO SAVERIO,M-NM,Favorevole
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ROSATO ETTORE,AIV-RE,Contrario
19,4,1,25/10/2022,Votazione per appello nominale n.1,del25/10/2022seduta n.4presieduta daFONTANA LORENZO,ROSCANI FABIO,FDI,Favorevole
